8.234, aaaa, 2023-01-01T22:05:08.000Z, {"code":"unauthorized","message":"unauthorized access"}, 0
8.234, aaaa, 2023-01-01T22:07:58.000Z, {"code":"invalid","message":"unable to parse 'test aaaa value=8.234 1672607278': invalid field format"}, 0
8.234, aaaa, 2023-01-01T22:08:11.000Z, {"code":"invalid","message":"unable to parse 'aaaa test value=8.234 1672607291': invalid field format"}, 0
8.234, aaaa, 2023-01-01T22:17:18.000Z, {"code":"invalid","message":"unable to parse 'sensor_id=air aaaa value=8.234 1672607838': invalid field format"}, 0
8.234, aaaa, 2023-01-01T22:17:36.000Z, {"code":"invalid","message":"unable to parse 'aaaa value=8.234 1672607856 sensor_id=air ': point is invalid"}, 0
8.234, aaaa, 2023-01-01T22:21:42.000Z, {"code":"invalid","message":"unable to parse 'airSensors,sensor_id=TLM0201 temperature=73.97038159354763,humidity=35.23103248356096,co=0.48445310567793615 1630424257000000000': time outside range -9223372036854775806 - 9223372036854775806"}, 0
8.234, aaaa, 2023-01-01T22:23:34.000Z, {"code":"invalid","message":"unable to parse 'airSensors,sensor_id=TLM0201 temperature=73.97038159354763,humidity=35.23103248356096,co=0.48445310567793615 1672608214          airSensors,sensor_id=TLM0202 temperature=75.30007505999716,humidity=35.651929918691714,co=0.5141876544505826 1630424257000000000': point is invalid"}, 0
8.234, aaaa, 2023-01-01T22:24:04.000Z, {"code":"invalid","message":"unable to parse 'airSensors,sensor_id=TLM0202 temperature=75.30007505999716,humidity=35.651929918691714,co=0.5141876544505826 1630424257000000000': time outside range -9223372036854775806 - 9223372036854775806"}, 0
8.234, aaaa, 2023-01-01T22:25:41.000Z, {"code":"invalid","message":"unable to parse 'airSensors,TLM0201 temperature=73.97038159354763,humidity=35.23103248356096,co=0.48445310567793615 1672608341': missing tag value\nunable to parse 'airSensors,TLM0202 temperature=75.30007505999716,humidity=35.651929918691714,co=0.5141876544505826 1672608341': missing tag value"}, 0
